Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lil Jessie,"How to Get Rich: Season 1: ""Multi-Level Marketing Madness""",Apple iPhone SE 3rd Gen iPhone,2023-06-14 18:01:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":2244,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":11712,""mediaOffsetMs"":9501},{""eventType"":""paused"",""sessionOffsetMs"":106490,""mediaOffsetMs"":104001},{""eventType"":""playing"",""sessionOffsetMs"":111481,""mediaOffsetMs"":104001},{""eventType"":""paused"",""sessionOffsetMs"":141865,""mediaOffsetMs"":134500},{""eventType"":""stopped"",""sessionOffsetMs"":1681615,""mediaOffsetMs"":134500}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: How to Get Rich,Apple iPhone SE 3rd Gen iPhone,2023-06-14 18:00:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1505,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":43218,""mediaOffsetMs"":35001}]"
Lil Jessie,"Justice League Unlimited: Season 1: ""The Balance""",Apple iPhone SE 3rd Gen iPhone,2023-06-14 17:57:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1212033},{""eventType"":""playing"",""sessionOffsetMs"":1064,""mediaOffsetMs"":1212033},{""eventType"":""playing"",""sessionOffsetMs"":2031,""mediaOffsetMs"":1213000},{""eventType"":""stopped"",""sessionOffsetMs"":110083,""mediaOffsetMs"":1321001}]"
Lil Jessie,The Toys That Made Us: Season 3 TextInTrailer_Evidence,Apple iPhone SE 3rd Gen iPhone,2023-06-14 17:57:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1492,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3424,""mediaOffsetMs"":1500}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: How to Get Rich,Apple iPhone SE 3rd Gen iPhone,2023-06-14 17:57:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1548,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2549,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":8277,""mediaOffsetMs"":6500}]"
Lil Jessie,"How to Get Rich: Season 1: ""Pet Checking Accounts""",FireTV 4K Stick 2018,2023-06-14 14:32:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1702,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":22540,""mediaOffsetMs"":20543},{""eventType"":""reposition"",""sessionOffsetMs"":25513,""mediaOffsetMs"":30000},{""eventType"":""playing"",""sessionOffsetMs"":25708,""mediaOffsetMs"":29154},{""eventType"":""paused"",""sessionOffsetMs"":42548,""mediaOffsetMs"":45954},{""eventType"":""reposition"",""sessionOffsetMs"":46011,""mediaOffsetMs"":140000},{""eventType"":""playing"",""sessionOffsetMs"":46192,""mediaOffsetMs"":139139},{""eventType"":""paused"",""sessionOffsetMs"":370708,""mediaOffsetMs"":463223},{""eventType"":""stopped"",""sessionOffsetMs"":428606,""mediaOffsetMs"":463223}]"
Lil Jessie,"How to Get Rich: Season 1: ""New Cash, Old Problems""",FireTV 4K Stick 2018,2023-06-14 14:26:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2096,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3351,""mediaOffsetMs"":838},{""eventType"":""reposition"",""sessionOffsetMs"":22709,""mediaOffsetMs"":1660000},{""eventType"":""playing"",""sessionOffsetMs"":23579,""mediaOffsetMs"":1658448},{""eventType"":""paused"",""sessionOffsetMs"":358422,""mediaOffsetMs"":1992872},{""eventType"":""reposition"",""sessionOffsetMs"":360853,""mediaOffsetMs"":2040000},{""eventType"":""playing"",""sessionOffsetMs"":361073,""mediaOffsetMs"":2034323},{""eventType"":""paused"",""sessionOffsetMs"":369153,""mediaOffsetMs"":2041906},{""eventType"":""stopped"",""sessionOffsetMs"":370612,""mediaOffsetMs"":2042504}]"
Lil Jessie,"How to Get Rich: Season 1: ""Pet Checking Accounts""",FireTV 4K Stick 2018,2023-06-14 14:26:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2036,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3422,""mediaOffsetMs"":807},{""eventType"":""stopped"",""sessionOffsetMs"":11145,""mediaOffsetMs"":807}]"
Lil Jessie,"How to Get Rich: Season 1: ""Pet Checking Accounts""",FireTV 4K Stick 2018,2023-06-14 14:25:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4750,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6516,""mediaOffsetMs"":1510},{""eventType"":""playing"",""sessionOffsetMs"":11993,""mediaOffsetMs"":1510},{""eventType"":""paused"",""sessionOffsetMs"":13356,""mediaOffsetMs"":3102},{""eventType"":""playing"",""sessionOffsetMs"":27084,""mediaOffsetMs"":3102},{""eventType"":""paused"",""sessionOffsetMs"":29963,""mediaOffsetMs"":3942},{""eventType"":""stopped"",""sessionOffsetMs"":32181,""mediaOffsetMs"":3942}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: How to Get Rich,FireTV 4K Stick 2018,2023-06-14 14:25:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1395,""mediaOffsetMs"":0}]"
Lil Jessie,Trailer: Missing,FireTV 4K Stick 2018,2023-06-14 14:25:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20800082,""mediaOffsetMs"":0}]"
Lil Jessie,"How to Get Rich: Season 1: ""New Cash, Old Problems""",Apple iPhone SE 3rd Gen iPhone,2023-06-14 12:07:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":6172,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":26140,""mediaOffsetMs"":20001},{""eventType"":""playing"",""sessionOffsetMs"":153518,""mediaOffsetMs"":147379},{""eventType"":""playing"",""sessionOffsetMs"":159751,""mediaOffsetMs"":153612},{""eventType"":""playing"",""sessionOffsetMs"":224144,""mediaOffsetMs"":218005},{""eventType"":""playing"",""sessionOffsetMs"":250144,""mediaOffsetMs"":244005},{""eventType"":""playing"",""sessionOffsetMs"":266139,""mediaOffsetMs"":260000},{""eventType"":""playing"",""sessionOffsetMs"":418641,""mediaOffsetMs"":412502},{""eventType"":""playing"",""sessionOffsetMs"":531139,""mediaOffsetMs"":525000},{""eventType"":""playing"",""sessionOffsetMs"":556639,""mediaOffsetMs"":550500},{""eventType"":""playing"",""sessionOffsetMs"":665640,""mediaOffsetMs"":659501},{""eventType"":""playing"",""sessionOffsetMs"":781144,""mediaOffsetMs"":775005},{""eventType"":""playing"",""sessionOffsetMs"":790140,""mediaOffsetMs"":784001},{""eventType"":""paused"",""sessionOffsetMs"":1435734,""mediaOffsetMs"":1418001},{""eventType"":""playing"",""sessionOffsetMs"":1444111,""mediaOffsetMs"":1418001},{""eventType"":""paused"",""sessionOffsetMs"":1445646,""mediaOffsetMs"":1419815},{""eventType"":""playing"",""sessionOffsetMs"":1653782,""mediaOffsetMs"":1419815},{""eventType"":""paused"",""sessionOffsetMs"":1656084,""mediaOffsetMs"":1421000},{""eventType"":""reposition"",""sessionOffsetMs"":1656084,""mediaOffsetMs"":1411501},{""eventType"":""playing"",""sessionOffsetMs"":1660648,""mediaOffsetMs"":1411501},{""eventType"":""paused"",""sessionOffsetMs"":1778222,""mediaOffsetMs"":1529000}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: How to Get Rich,Apple iPhone SE 3rd Gen iPhone,2023-06-14 12:06:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1890,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":15765,""mediaOffsetMs"":13501}]"
Lil Jessie,"How to Get Rich: Season 1: ""Pet Checking Accounts""",FireTV 4K Stick 2018,2023-06-14 04:54:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":1433,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":5818,""mediaOffsetMs"":7689},{""eventType"":""stopped"",""sessionOffsetMs"":311055,""mediaOffsetMs"":7689}]"
Lil Jessie,"How to Get Rich: Season 1: ""New Cash, Old Problems""",FireTV 4K Stick 2018,2023-06-14 04:21:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":1516,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":2002936,""mediaOffsetMs"":2004675},{""eventType"":""stopped"",""sessionOffsetMs"":2003285,""mediaOffsetMs"":2005018}]"
Lil Jessie,"How to Get Rich: Season 1: ""HOA Not Okay""",FireTV 4K Stick 2018,2023-06-14 03:47:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":1278,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":2050764,""mediaOffsetMs"":2052794},{""eventType"":""stopped"",""sessionOffsetMs"":2051242,""mediaOffsetMs"":2053186}]"
Lil Jessie,"How to Get Rich: Season 1: ""Financial Hot Water""",FireTV 4K Stick 2018,2023-06-14 03:12:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3670},{""eventType"":""playing"",""sessionOffsetMs"":1831,""mediaOffsetMs"":3670},{""eventType"":""paused"",""sessionOffsetMs"":2090534,""mediaOffsetMs"":2091843},{""eventType"":""stopped"",""sessionOffsetMs"":2090880,""mediaOffsetMs"":2092141}]"
Lil Jessie,"How to Get Rich: Season 1: ""Design Your Rich Life""",FireTV 4K Stick 2018,2023-06-14 02:34:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":164080},{""eventType"":""playing"",""sessionOffsetMs"":3186,""mediaOffsetMs"":164080},{""eventType"":""paused"",""sessionOffsetMs"":1021063,""mediaOffsetMs"":1181847},{""eventType"":""reposition"",""sessionOffsetMs"":1021063,""mediaOffsetMs"":1171979},{""eventType"":""playing"",""sessionOffsetMs"":1026555,""mediaOffsetMs"":1089254},{""eventType"":""paused"",""sessionOffsetMs"":2248515,""mediaOffsetMs"":2310491},{""eventType"":""stopped"",""sessionOffsetMs"":2250211,""mediaOffsetMs"":2311147}]"
Lil Jessie,"How to Get Rich: Season 1: ""Design Your Rich Life""",FireTV 4K Stick 2018,2023-06-14 01:48:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1747,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":169380,""mediaOffsetMs"":167226}]"
Lil Jessie,"Working: What We Do All Day: Limited Series: ""Service Jobs""",FireTV 4K Stick 2018,2023-06-14 01:48:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3329,""mediaOffsetMs"":0}]"
Lil Jessie,"Broken: Season 1: ""Makeup Mayhem""",FireTV 4K Stick 2018,2023-06-14 01:47:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":99599},{""eventType"":""playing"",""sessionOffsetMs"":2546,""mediaOffsetMs"":99599},{""eventType"":""paused"",""sessionOffsetMs"":4305,""mediaOffsetMs"":100888},{""eventType"":""playing"",""sessionOffsetMs"":12245,""mediaOffsetMs"":100888},{""eventType"":""paused"",""sessionOffsetMs"":13453,""mediaOffsetMs"":102083},{""eventType"":""stopped"",""sessionOffsetMs"":14807,""mediaOffsetMs"":102627}]"
Lil Jessie,Limited Series Moment of High Emotion Clip: Working: What We Do All Day,FireTV 4K Stick 2018,2023-06-14 01:47:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1375,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5597,""mediaOffsetMs"":3852},{""eventType"":""stopped"",""sessionOffsetMs"":36272,""mediaOffsetMs"":3852}]"
Lil Jessie,Season 1 Informative Clip: Missing: Dead or Alive?,FireTV 4K Stick 2018,2023-06-14 01:47:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1448,""mediaOffsetMs"":0}]"
Lil Jessie,Limited Series Moment of High Emotion Clip: Working: What We Do All Day,FireTV 4K Stick 2018,2023-06-14 01:47:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1514,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Trailer: The Night Agent,FireTV 4K Stick 2018,2023-06-14 01:47:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1294,""mediaOffsetMs"":0}]"
Lil Jessie,Kicking & Screaming_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:47:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2029,""mediaOffsetMs"":0}]"
Lil Jessie,Funny People_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:47:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1615,""mediaOffsetMs"":0}]"
Lil Jessie,Ted_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:47:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1251,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 High Context Clip 2: Chimp Empire,FireTV 4K Stick 2018,2023-06-14 01:47:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1938,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2185,""mediaOffsetMs"":320},{""eventType"":""stopped"",""sessionOffsetMs"":3939,""mediaOffsetMs"":320}]"
Lil Jessie,All American: Homecoming: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-14 01:47:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2091,""mediaOffsetMs"":0}]"
Lil Jessie,Selling Sunset (Trailer),FireTV 4K Stick 2018,2023-06-14 01:46:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1745,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16529,""mediaOffsetMs"":14552},{""eventType"":""stopped"",""sessionOffsetMs"":18289,""mediaOffsetMs"":14552}]"
Lil Jessie,The Five-Year Engagement_hook_03_16x9,FireTV 4K Stick 2018,2023-06-14 01:46:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1359,""mediaOffsetMs"":0}]"
Lil Jessie,"Season 1 Character Intro Clip: Young, Famous & African",FireTV 4K Stick 2018,2023-06-14 01:46:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1618,""mediaOffsetMs"":0}]"
Lil Jessie,Better Call Saul: Season 3_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:46:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1070,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Moment of High Emotion Clip: McGREGOR FOREVER,FireTV 4K Stick 2018,2023-06-14 01:46:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1717,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2002,""mediaOffsetMs"":317},{""eventType"":""stopped"",""sessionOffsetMs"":3675,""mediaOffsetMs"":317}]"
Lil Jessie,Season 1 Informative Clip: Merpeople,FireTV 4K Stick 2018,2023-06-14 01:46:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1846,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2067,""mediaOffsetMs"":343},{""eventType"":""stopped"",""sessionOffsetMs"":3840,""mediaOffsetMs"":343}]"
Lil Jessie,Season 2 Trailer: I Think You Should Leave with Tim Robinson,FireTV 4K Stick 2018,2023-06-14 01:46:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1756,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2413,""mediaOffsetMs"":572},{""eventType"":""stopped"",""sessionOffsetMs"":4106,""mediaOffsetMs"":572}]"
Lil Jessie,Hoarders: Season 12 - CLM 6,FireTV 4K Stick 2018,2023-06-14 01:46:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1309,""mediaOffsetMs"":0}]"
Lil Jessie,All American: Season 1_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:46:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1125,""mediaOffsetMs"":0}]"
Lil Jessie,Moment of High Emotion Clip: Anna Nicole Smith: You Don’t Know Me,FireTV 4K Stick 2018,2023-06-14 01:46:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1406,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8755,""mediaOffsetMs"":7046},{""eventType"":""stopped"",""sessionOffsetMs"":10626,""mediaOffsetMs"":7046}]"
Lil Jessie,The Flash: Season 1 - CLM 5,FireTV 4K Stick 2018,2023-06-14 01:46:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1260,""mediaOffsetMs"":0}]"
Lil Jessie,S.W.A.T.: S.W.A.T.: Season 1_hook_05_16x9,FireTV 4K Stick 2018,2023-06-14 01:46:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1276,""mediaOffsetMs"":0}]"
Lil Jessie,Season 4 Part 2: Main Character Intro Clip: Manifest,FireTV 4K Stick 2018,2023-06-14 01:46:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1191,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Cliffhanger Clip: FUBAR (OS),FireTV 4K Stick 2018,2023-06-14 01:46:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1125,""mediaOffsetMs"":0}]"
Lil Jessie,"Season 1 Inciting Incident Clip: XO, Kitty",FireTV 4K Stick 2018,2023-06-14 01:46:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1169,""mediaOffsetMs"":0}]"
Lil Jessie,Season 2 Clip: Barbecue Showdown,FireTV 4K Stick 2018,2023-06-14 01:46:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1738,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13076,""mediaOffsetMs"":11292},{""eventType"":""stopped"",""sessionOffsetMs"":14810,""mediaOffsetMs"":11292}]"
Lil Jessie,Season 1 Teaser: The Days,FireTV 4K Stick 2018,2023-06-14 01:46:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1417,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9308,""mediaOffsetMs"":7540},{""eventType"":""stopped"",""sessionOffsetMs"":11021,""mediaOffsetMs"":7540}]"
Lil Jessie,Inciting Incident Clip: You Do You,FireTV 4K Stick 2018,2023-06-14 01:46:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1493,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2500,""mediaOffsetMs"":758},{""eventType"":""stopped"",""sessionOffsetMs"":4620,""mediaOffsetMs"":758}]"
Lil Jessie,Season 3 High Context Clip 2: Love Is Blind: Brazil,FireTV 4K Stick 2018,2023-06-14 01:46:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1049,""mediaOffsetMs"":0}]"
Lil Jessie,A Lot Like Love - NG_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:46:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1174,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Genre Specific Moment Clip: Questo mondo non mi renderà cattivo,FireTV 4K Stick 2018,2023-06-14 01:46:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1186,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Trailer: El asesino de la baraja,FireTV 4K Stick 2018,2023-06-14 01:45:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":920},{""eventType"":""stopped"",""sessionOffsetMs"":1200,""mediaOffsetMs"":920}]"
Lil Jessie,Chapter 4 Main Character Clip 1: My Little Pony: Make Your Mark,FireTV 4K Stick 2018,2023-06-14 01:45:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1275,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Character Intro Clip: Tour de France: Unchained,FireTV 4K Stick 2018,2023-06-14 01:45:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1312,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Character Intro Clip: Tex Mex Motors,FireTV 4K Stick 2018,2023-06-14 01:45:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1436,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1986,""mediaOffsetMs"":580},{""eventType"":""stopped"",""sessionOffsetMs"":3666,""mediaOffsetMs"":580}]"
Lil Jessie,Season 1 Inciting Incident Clip: Human Resources,FireTV 4K Stick 2018,2023-06-14 01:45:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1137,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Teaser: Bloodhounds,FireTV 4K Stick 2018,2023-06-14 01:45:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1118,""mediaOffsetMs"":0}]"
Lil Jessie,Tom and Jerry Tales: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-14 01:45:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1171,""mediaOffsetMs"":0}]"
Lil Jessie,Never Have I Ever: Season 1 PVS Trailer A,FireTV 4K Stick 2018,2023-06-14 01:45:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1504,""mediaOffsetMs"":0}]"
Lil Jessie,Limited Series Cliffhanger Clip: Arnold,FireTV 4K Stick 2018,2023-06-14 01:45:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1794,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1987,""mediaOffsetMs"":57},{""eventType"":""stopped"",""sessionOffsetMs"":3556,""mediaOffsetMs"":57}]"
Lil Jessie,Comedy Clip 3: Amy Schumer: Emergency Contact,FireTV 4K Stick 2018,2023-06-14 01:45:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1472,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9572,""mediaOffsetMs"":8036},{""eventType"":""stopped"",""sessionOffsetMs"":11269,""mediaOffsetMs"":8036}]"
Lil Jessie,Shark Tale_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:45:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2178,""mediaOffsetMs"":0}]"
Lil Jessie,Spider-Man_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-14 01:45:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1447,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1559,""mediaOffsetMs"":33},{""eventType"":""stopped"",""sessionOffsetMs"":3840,""mediaOffsetMs"":33}]"
Lil Jessie,Season 1 Informative Clip 2: Physical: 100,FireTV 4K Stick 2018,2023-06-14 01:45:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2081,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5236,""mediaOffsetMs"":3037},{""eventType"":""stopped"",""sessionOffsetMs"":6704,""mediaOffsetMs"":3037}]"
